SITE CODE= CBB常陸太田市町屋町          ,38.1033,142.8600, 24,9.0,40613.6154873, 38.37, 66.67
 LAT.=   36.6140
 LON.=  140.5653
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 50
 NS,EW,UD
3.363,-5.638,-2.387
-8.394,-2.597,-2.693
-12.149,2.422,-0.449
-6.938,7.964,2.911
-0.699,10.782,5.279
-0.410,9.199,5.662
-3.850,4.494,4.728
-2.833,-0.775,3.900
6.061,-4.923,4.019
16.281,-7.519,4.735
17.963,-8.595,5.082
8.708,-8.301,4.524
-3.848,-7.096,3.376
-10.117,-5.517,2.160
-7.723,-3.649,0.799
-1.936,-1.422,-1.167
1.724,0.340,-3.413
3.348,-0.092,-4.274
6.717,-3.443,-2.060
13.126,-7.620,2.771
18.872,-8.821,7.081
19.093,-5.185,7.338
13.033,0.914,2.825
4.754,4.867,-3.492
-0.940,4.243,-7.419
-2.457,0.778,-6.963
-1.525,-2.107,-3.524
-0.507,-3.092,-0.138
-0.423,-3.544,1.137
-1.157,-4.651,0.360
-2.423,-5.172,-1.042
-3.974,-2.923,-1.681
-5.371,1.927,-1.077
-6.282,6.235,0.266
-6.966,7.093,1.371
-7.814,5.013,1.558
-8.187,3.038,1.016
-6.400,2.866,0.689
-1.757,2.927,1.469
3.448,0.894,3.357
4.973,-2.747,5.314
0.598,-4.980,5.874
-6.976,-4.252,4.093
-11.963,-2.888,0.298
-10.707,-4.361,-3.803
-4.889,-8.590,-5.990
0.686,-11.493,-5.104
3.158,-9.822,-2.117
3.842,-5.302,0.561
5.519,-2.507,1.242
8.435,-2.765,0.442
9.842,-1.903,0.068
7.323,4.685,1.152
1.700,15.431,2.731
-3.707,22.722,3.033
-6.130,20.251,1.426
-5.115,9.344,-1.143
-1.766,-2.883,-3.379
2.593,-10.959,-4.726
6.586,-15.193,-5.136
8.512,-18.279,-4.399
7.123,-19.661,-2.325
2.883,-15.384,0.435
-2.169,-3.711,2.354
-6.190,10.801,2.223
-8.751,20.342,0.299
-10.004,20.830,-1.920
-9.262,15.005,-3.056
-5.461,8.641,-2.869
0.824,4.863,-2.058
6.796,2.839,-1.324
9.714,0.978,-0.729
9.460,-0.502,0.167
8.011,-0.749,1.701
6.453,-0.646,3.581
3.619,-2.305,4.861
-1.571,-6.048,4.517
-7.252,-9.154,2.272
-9.548,-8.591,-0.977
-6.833,-4.552,-3.576
-2.075,-0.256,-4.082
0.043,1.899,-2.111
-1.836,3.051,1.402
-4.460,5.988,4.576
-3.909,10.965,5.494
-0.103,14.465,3.455
3.190,12.662,-0.217
2.519,5.757,-2.826
-1.782,-1.714,-2.464
-6.292,-5.002,0.122
-8.023,-3.400,2.067
-6.911,-0.468,1.148
-5.145,-0.320,-1.969
-4.548,-3.813,-4.472
-4.628,-8.179,-4.308
-2.990,-10.101,-2.028
2.236,-8.926,0.246
9.998,-6.791,1.181
16.302,-5.642,1.112
17.180,-4.564,0.924
12.294,-0.690,0.809
5.498,7.058,0.402
1.240,15.727,-0.397
0.146,20.570,-1.376
-1.416,19.577,-2.604
-6.863,15.087,-4.386
-14.647,10.608,-6.325
-18.740,6.773,-6.944
-14.482,1.379,-4.919
-3.725,-6.782,-0.750
6.534,-15.380,3.260
10.972,-20.567,5.012
10.832,-20.866,4.496
11.280,-17.908,3.520
14.072,-13.398,3.752
14.236,-6.658,5.251
5.410,3.775,6.780
-11.635,16.594,7.056
-27.384,27.047,5.543
-31.776,30.455,2.459
-23.743,26.045,-1.348
-11.408,16.904,-4.476
-2.682,6.563,-5.484
2.795,-3.582,-3.933
10.999,-13.439,-0.958
23.677,-21.844,1.509
33.673,-26.169,2.324
31.610,-24.598,1.941
16.372,-18.189,1.646
-2.852,-10.074,2.120
-15.235,-2.630,2.858
-17.738,4.083,2.915
-15.370,10.979,2.034
-13.686,17.583,0.987
-13.058,21.633,0.873
-10.396,21.078,2.095
-4.356,16.016,3.932
2.835,8.467,5.043
8.037,0.634,4.479
9.893,-6.167,2.336
8.643,-11.164,-0.462
4.915,-13.635,-2.895
0.061,-13.362,-4.352
-3.111,-11.267,-4.639
-1.913,-8.949,-3.913
3.103,-7.347,-2.777
7.549,-6.081,-2.110
6.970,-4.202,-2.228
1.284,-1.302,-2.152
-5.172,2.245,-0.300
-8.114,5.723,3.577
-7.220,8.238,7.318
-5.438,8.593,7.875
-5.179,5.725,4.265
-6.028,-0.172,-1.257
-5.953,-7.142,-5.283
-3.702,-12.560,-6.365
0.509,-14.897,-5.815
5.897,-14.301,-5.627
11.589,-11.683,-6.196
16.106,-7.869,-6.350
17.415,-3.846,-5.123
14.470,-1.100,-2.906
8.661,-0.616,-0.872
3.010,-1.400,0.181
-0.527,-0.918,0.185
-2.725,2.237,-0.529
-5.730,6.467,-1.360
-10.106,8.766,-1.402
-13.627,8.118,0.029
-13.230,6.250,2.434
-8.044,4.656,4.085
-0.372,2.081,3.600
6.230,-3.515,1.631
9.667,-10.748,0.492
10.267,-14.482,1.673
9.539,-10.972,3.936
8.496,-2.458,4.395
7.239,4.893,1.655
5.694,7.564,-2.510
4.103,7.632,-4.901
2.540,8.615,-4.155
0.379,10.107,-1.895
-3.122,8.489,-0.626
-7.568,2.629,-0.988
-11.276,-3.430,-1.434
-12.856,-4.706,-0.368
-12.690,-0.968,1.983
-12.150,3.489,4.015
-11.214,5.404,4.622
-7.687,5.891,4.148
0.255,7.434,3.555
10.758,9.094,3.139
18.482,6.813,2.419
18.934,-1.338,1.035
12.645,-11.808,-0.653
4.687,-18.541,-2.036
-0.033,-18.738,-2.987
-0.826,-14.645,-3.851
-0.801,-9.860,-4.691
-3.032,-5.284,-4.871
-7.478,0.430,-3.628
-11.316,7.182,-1.060
-11.700,11.721,1.652
-8.049,10.380,3.098
-2.106,3.062,2.729
3.746,-6.194,1.121
8.093,-12.669,-0.651
10.674,-14.504,-1.764
11.440,-12.775,-1.945
9.919,-8.900,-1.423
5.888,-3.080,-0.827
0.507,4.426,-0.917
-3.931,11.491,-1.954
-5.935,14.967,-3.201
-6.367,13.793,-3.300
-7.377,10.409,-1.480
-9.523,8.063,1.599
-10.472,6.792,4.434
-7.266,3.291,6.119
0.168,-4.475,6.997
8.367,-13.310,7.777
13.492,-16.975,8.327
14.747,-12.780,7.798
14.225,-4.841,6.028
13.730,0.406,4.355
12.592,1.417,4.506
8.958,2.639,6.534
2.638,7.877,8.205
-4.066,14.125,6.826
-8.336,13.986,1.853
-9.128,4.318,-4.373
-7.428,-9.233,-8.560
-4.824,-17.551,-9.205
-2.280,-17.172,-7.540
0.007,-12.756,-5.986
2.141,-10.632,-5.788
3.924,-11.611,-6.062
4.256,-11.276,-4.970
1.240,-6.400,-1.708
-6.085,0.852,2.550
-15.328,5.595,5.544
-20.778,5.735,5.767
-17.635,3.605,3.659
-7.208,2.606,1.174
2.941,3.661,0.218
5.548,5.372,1.349
0.781,6.488,3.665
-4.018,6.951,5.655
-2.390,6.769,6.104
4.084,5.235,4.553
7.727,1.979,1.466
3.849,-1.922,-1.735
-3.376,-4.950,-3.145
-5.115,-7.195,-1.592
2.542,-10.317,2.209
14.393,-14.746,5.896
21.779,-17.540,7.314
21.337,-14.307,6.357
17.135,-3.903,4.847
14.655,9.222,4.486
14.316,18.091,5.075
11.834,18.814,4.922
4.194,13.056,2.852
-6.146,5.102,-0.547
-13.295,-2.758,-3.694
-13.365,-11.312,-5.600
-7.477,-21.191,-6.333
-0.157,-29.666,-6.182
4.277,-31.764,-5.087
4.085,-24.870,-3.230
0.323,-11.752,-1.650
-4.293,1.504,-1.485
-7.221,10.633,-2.481
-7.769,15.992,-2.868
-7.149,20.319,-1.253
-6.395,24.371,1.611
-4.312,25.556,3.493
1.512,20.991,3.133
11.020,11.228,1.534
19.684,0.259,0.565
21.547,-8.040,0.743
14.738,-12.798,0.926
3.276,-15.274,-0.029
-7.152,-15.945,-1.994
-14.723,-13.537,-4.074
-21.975,-7.095,-5.689
-31.030,1.905,-6.566
-39.453,10.335,-6.117
-41.615,16.013,-3.803
-33.870,18.718,-0.359
-17.889,18.523,2.093
0.751,14.280,1.904
16.508,4.917,-0.299
26.543,-7.842,-2.268
30.842,-19.229,-2.641
30.877,-24.719,-2.279
28.062,-23.357,-2.834
22.640,-17.340,-4.476
13.841,-8.731,-5.557
1.716,2.232,-4.385
-10.824,15.123,-0.872
-18.646,26.699,3.540
-18.342,31.906,6.969
-11.945,28.094,7.927
-5.873,17.528,5.772
-5.197,5.011,1.236
-8.834,-6.612,-3.442
-10.907,-17.636,-5.641
-6.996,-28.164,-4.308
1.363,-34.941,-0.838
8.618,-33.045,2.215
11.146,-21.127,3.356
10.655,-4.153,3.086
11.716,9.916,2.917
16.460,16.313,3.800
21.989,16.162,5.471
22.722,13.446,6.851
15.221,10.304,6.818
1.498,5.896,4.869
-11.520,-0.739,1.540
-16.200,-8.152,-1.731
-9.705,-13.600,-3.533
3.101,-16.106,-3.554
12.586,-17.181,-2.680
11.880,-18.090,-1.931
2.678,-17.298,-1.515
-6.689,-11.865,-1.177
-9.433,-1.579,-1.251
-6.258,9.219,-2.635
-2.745,14.790,-5.321
-1.660,12.911,-7.362
0.409,6.177,-6.175
8.088,-1.348,-1.270
20.206,-7.785,4.722
29.454,-13.270,8.216
29.160,-17.079,7.865
19.293,-16.513,5.301
5.356,-9.314,2.860
-7.557,3.443,1.215
-18.407,17.647,-0.390
-28.365,29.129,-2.161
-36.833,35.699,-2.960
-40.217,36.460,-1.768
-34.486,30.530,0.688
-18.758,17.737,2.421
3.112,0.516,2.211
24.082,-16.121,0.693
37.661,-27.530,-0.660
41.410,-32.420,-1.188
37.524,-32.605,-1.356
29.986,-29.891,-1.700
21.039,-23.792,-1.892
10.521,-12.630,-1.046
-1.700,3.405,1.266
-13.625,20.823,4.427
-22.062,34.619,7.143
-25.211,41.410,8.419
-23.567,41.003,8.319
-18.569,35.450,7.850
-11.498,27.041,7.945
-3.949,16.980,8.421
1.995,5.379,8.076
5.465,-7.779,6.083
8.162,-21.343,3.233
12.314,-32.278,1.421
16.745,-36.645,1.656
16.609,-32.235,2.761
8.708,-20.818,2.464
-3.399,-7.421,-0.124
-11.532,3.292,-3.370
-10.893,10.164,-4.639
-4.817,14.940,-2.854
-0.530,18.831,0.637
-1.033,20.443,3.609
-2.785,17.624,4.996
-1.267,10.822,5.284
3.167,3.602,5.242
6.176,-0.595,4.768
4.973,-1.697,3.125
1.144,-2.474,0.056
-1.866,-5.029,-3.541
-2.190,-8.443,-5.994
0.302,-10.090,-5.901
5.462,-8.709,-3.113
12.323,-5.546,0.951
17.410,-2.511,4.088
16.072,0.101,4.951
7.137,3.471,4.212
-4.660,7.931,3.782
-12.569,11.481,4.490
-14.235,11.270,4.796
-12.967,6.614,2.487
-12.420,0.038,-2.271
-11.721,-5.078,-6.296
-7.428,-7.662,-6.460
0.420,-9.203,-3.140
6.544,-10.868,0.143
5.724,-11.307,0.534
-1.377,-8.286,-1.468
-9.153,-2.317,-3.423
-13.347,2.576,-4.116
-14.713,2.666,-4.251
-16.062,-1.268,-4.280
-17.477,-4.482,-3.057
-16.222,-3.247,0.411
-10.941,1.397,4.703
-3.964,5.297,6.859
1.399,5.949,5.789
4.674,4.621,3.782
8.028,3.745,3.882
12.734,3.354,6.241
17.292,1.135,7.943
19.340,-4.139,6.365
18.198,-10.193,1.929
14.615,-12.876,-2.724
8.893,-10.081,-5.597
0.762,-3.732,-6.713
-8.750,2.077,-7.062
-16.658,4.641,-7.118
-20.083,4.323,-6.681
-18.512,3.034,-5.544
-13.353,1.453,-3.750
-5.769,-1.865,-1.390
3.892,-8.406,1.238
14.485,-16.811,3.261
23.105,-22.589,3.553
26.668,-21.365,1.873
24.096,-12.693,-0.495
16.360,-0.383,-1.675
4.990,11.075,-0.891
-8.140,20.002,0.845
-19.406,27.000,1.766
-23.607,31.473,0.943
-17.612,30.202,-1.090
-4.316,20.603,-3.016
8.216,5.131,-3.880
12.792,-9.037,-3.743
8.657,-15.726,-3.450
0.895,-14.879,-3.714
-5.564,-11.222,-4.221
-10.901,-8.053,-3.643
-19.128,-3.647,-0.881
-32.029,5.296,3.483
-44.814,17.413,7.195
-48.473,25.687,8.179
-37.216,23.706,6.472
-14.119,12.303,4.077
10.702,-1.147,2.766
28.004,-10.052,2.249
35.887,-14.101,0.791
38.582,-16.917,-2.521
39.386,-19.530,-6.520
35.959,-18.287,-9.046
23.473,-9.954,-8.960
2.006,2.635,-6.792
-20.626,12.015,-3.709
-34.346,13.435,-0.477
-34.871,9.427,2.419
-25.940,6.131,4.183
-14.218,5.968,4.032
-3.310,5.508,2.290
6.914,0.733,0.683
16.665,-7.121,1.004
23.805,-12.288,3.333
25.406,-10.610,5.781
20.573,-3.674,6.186
11.003,3.479,4.129
-0.495,7.718,1.300
-10.961,9.955,-0.087
-17.240,12.461,0.730
-16.870,15.361,2.546
-10.282,16.454,3.586
-1.578,13.975,3.413
4.308,8.757,3.352
5.693,3.560,4.852
4.825,0.613,7.476
4.275,-0.186,8.915
3.547,-0.954,7.364
0.184,-3.776,3.751
-6.216,-8.526,1.113
-12.474,-12.451,1.554
-14.883,-12.308,4.198
-12.955,-7.561,6.453
-9.221,-1.450,6.949
-5.734,1.689,6.516
-2.010,0.526,6.261
3.123,-2.107,5.583
8.560,-2.362,2.859
10.920,0.689,-2.153
7.677,4.638,-7.495
-0.075,6.736,-10.858
-8.108,6.238,-11.656
-12.202,3.705,-10.832
-11.189,-0.579,-9.115
-7.546,-6.107,-6.329
-5.032,-10.596,-2.463
-5.047,-10.818,1.458
-5.030,-5.908,4.221
-1.163,1.161,5.764
6.645,6.572,6.968
13.151,9.622,8.112
12.602,12.353,8.278
5.517,15.428,6.701
-0.706,16.270,4.236
0.703,12.403,2.723
8.231,5.290,2.821
13.335,-1.120,3.088
9.631,-5.365,1.635
-0.364,-9.713,-1.558
-8.437,-15.508,-4.445
-9.543,-19.222,-5.048
-5.977,-15.590,-3.479
-2.884,-4.494,-1.668
-1.598,7.577,-1.326
1.075,13.986,-2.394
7.524,14.478,-3.344
14.940,13.801,-2.679
17.121,14.772,-0.103
10.304,14.925,3.416
-3.166,10.535,6.403
-16.566,2.151,7.712
-23.641,-5.495,6.975
-22.121,-8.503,4.601
-13.763,-7.240,1.573
-2.214,-4.720,-0.728
8.854,-2.867,-0.838
16.373,-1.026,1.963
18.155,2.693,6.560
13.719,9.437,9.877
4.981,18.346,8.735
-4.598,26.097,2.724
-12.261,27.951,-4.664
-17.332,20.927,-8.472
-20.015,7.088,-6.507
-19.121,-6.891,-1.346
-12.122,-14.681,2.069
1.556,-15.205,0.984
17.585,-12.281,-2.931
28.276,-9.611,-5.612
28.107,-7.026,-4.540
17.905,-2.071,-0.719
3.543,5.680,2.799
-9.121,13.147,3.918
-17.693,16.663,3.146
-22.391,15.498,2.705
-23.414,12.008,4.218
-20.217,8.816,7.058
-12.908,6.415,8.787
-3.118,3.347,7.337
6.821,-1.776,3.017
14.771,-8.393,-1.613
18.469,-13.710,-4.053
15.539,-14.506,-4.131
5.563,-10.024,-3.873
-7.723,-3.445,-5.166
-17.979,0.215,-7.805
-21.446,-1.549,-9.995
-20.103,-6.577,-10.420
-18.214,-10.690,-9.298
-15.864,-12.083,-7.380
-8.001,-12.116,-4.618
8.453,-11.846,-0.522
27.653,-9.548,4.243
37.732,-3.191,7.432
32.140,5.302,7.045
16.928,10.422,3.501
4.978,8.571,-0.540
2.983,1.971,-2.730
5.655,-4.156,-3.071
3.407,-7.510,-3.126
-5.810,-10.032,-3.506
-14.254,-13.261,-2.898
-13.754,-14.618,0.057
-5.196,-10.268,4.434
2.846,-1.129,7.376
4.019,6.149,6.969
0.647,5.285,4.230
-0.211,-3.350,1.785
4.689,-13.492,0.897
12.130,-19.580,0.479
17.794,-21.493,-0.950
21.582,-22.592,-3.155
25.799,-24.283,-4.649
29.391,-23.718,-4.786
27.130,-16.931,-4.397
15.990,-3.443,-4.147
0.652,12.739,-3.216
-9.879,26.319,-0.563
-11.433,34.281,2.774
-8.639,36.285,3.810
-8.729,32.544,0.706
-12.846,22.714,-4.693
-15.498,7.549,-8.240
-12.263,-9.064,-7.456
-5.431,-21.214,-3.722
-0.573,-25.010,-0.409
0.827,-21.365,0.579
2.651,-14.294,0.002
7.916,-6.693,-0.443
13.755,1.504,-0.110
14.503,11.040,0.500
8.807,20.354,0.760
1.478,25.944,0.279
-2.061,25.560,-1.382
-1.404,20.154,-4.299
-0.123,12.378,-7.167
-0.354,3.879,-7.548
-0.390,-5.238,-4.188
2.186,-14.591,0.962
6.689,-22.071,3.911
9.708,-24.708,2.354
8.565,-20.851,-2.066
3.337,-11.491,-5.547
-4.021,0.134,-5.776
-11.116,10.109,-3.338
-15.486,15.659,0.032
-15.121,16.411,3.329
-9.995,14.151,5.965
-2.659,10.878,6.704
3.912,6.724,4.415
9.042,0.112,0.006
13.826,-9.567,-3.667
17.826,-19.613,-4.670
18.015,-25.105,-4.162
12.490,-22.820,-4.640
4.226,-13.895,-6.188
-1.276,-2.369,-5.776
-2.665,8.604,-1.058
-4.907,18.508,5.917
-12.774,27.550,10.010
-23.147,34.021,8.145
-26.710,34.568,2.372
-18.396,27.235,-2.539
-4.096,13.657,-3.859
5.351,-1.993,-2.564
6.254,-15.851,-0.870
5.635,-25.864,0.555
11.871,-31.145,2.341
23.886,-31.072,4.250
31.965,-25.698,4.542
28.765,-16.608,1.818
16.983,-6.467,-3.004
5.149,2.676,-7.084
-2.152,10.514,-7.958
-7.442,17.802,-5.395
-14.205,24.743,-1.295
-20.548,30.157,1.823
-21.005,32.077,2.400
-13.745,29.076,0.645
-3.619,21.299,-1.684
2.858,10.583,-2.541
4.286,-0.477,-1.277
4.774,-10.002,0.620
7.981,-17.587,0.772
12.381,-23.459,-1.707
13.324,-26.871,-5.100
8.949,-25.888,-6.672
2.653,-19.406,-5.458
-0.654,-9.262,-3.099
0.129,0.538,-1.694
1.369,7.332,-1.204
-1.287,12.223,0.271
-8.682,18.211,3.509
-17.601,25.638,6.294
-23.361,30.181,5.504
-22.633,26.349,1.077
-15.126,13.269,-3.089
-4.172,-3.428,-3.003
4.441,-16.060,0.935
6.217,-21.238,4.176
2.050,-21.457,3.007
-2.068,-20.506,-1.360
-1.075,-18.323,-4.291
3.314,-11.573,-2.946
4.388,0.690,0.803
-1.069,13.521,2.838
-7.536,19.793,1.349
-6.101,17.349,-1.740
4.974,11.010,-3.526
17.214,6.768,-3.299
20.745,5.154,-2.607
14.924,1.948,-2.867
8.206,-4.945,-3.803
7.661,-11.565,-4.260
10.987,-12.241,-3.790
10.443,-6.754,-2.904
3.426,-1.132,-2.042
-3.449,-0.956,-0.934
-1.734,-5.329,0.817
8.719,-8.415,2.915
18.659,-5.998,4.482
18.677,0.777,4.927
8.567,7.755,4.400
-3.140,12.134,3.316
-8.468,13.822,1.699
-7.700,13.678,-0.732
-7.334,11.889,-3.824
-11.143,8.180,-6.597
-14.896,2.689,-7.815
-11.072,-3.818,-7.011
1.699,-10.225,-4.810
15.524,-15.217,-2.126
20.624,-17.455,0.853
15.213,-15.979,4.606
6.753,-10.463,8.988
3.213,-1.164,12.283
4.452,10.917,12.192
3.434,23.501,8.268
-4.558,33.136,3.204
-15.648,36.800,0.943
-21.137,33.759,2.987
-16.710,25.459,6.689
-6.637,13.455,7.655
1.189,-1.872,3.969
3.200,-19.795,-2.189
2.276,-36.874,-7.110
2.634,-47.462,-9.173
4.298,-47.661,-9.505
3.773,-38.771,-9.488
-0.355,-26.268,-8.699
-4.213,-15.055,-5.861
-2.278,-5.806,-1.197
6.058,4.152,3.187
14.889,16.727,5.477
17.557,30.034,5.953
13.493,39.116,6.062
8.274,39.375,6.098
6.849,29.622,4.665
7.874,12.661,0.622
5.770,-6.458,-5.048
-2.116,-22.854,-9.796
-11.907,-33.387,-11.677
-17.379,-36.813,-10.555
-16.867,-33.100,-7.428
-14.663,-22.865,-3.362
-15.491,-7.577,0.637
-18.832,9.818,3.395
-19.829,24.856,4.111
-15.488,32.840,3.223
-8.583,31.064,2.132
-4.479,20.504,1.742
-4.586,5.589,1.594
-4.341,-8.005,0.797
1.431,-16.079,-0.477
11.649,-17.400,-1.018
18.742,-13.228,-0.166
16.115,-5.705,1.169
5.511,3.380,1.463
-4.048,12.630,0.269
-5.180,20.424,-1.468
0.439,24.860,-2.647
4.157,24.724,-2.989
-0.299,20.511,-2.676
-10.326,14.141,-1.630
-17.627,7.406,0.235
-17.167,0.853,2.235
-11.831,-5.518,3.124
-7.969,-10.752,2.385
-7.468,-12.982,0.941
-5.641,-11.529,0.169
2.680,-8.424,0.346
16.085,-6.769,0.499
26.919,-7.244,-0.210
28.888,-6.991,-1.366
23.381,-2.717,-1.813
17.296,5.443,-1.038
14.912,13.955,0.303
13.348,19.667,1.203
7.055,22.461,1.362
-3.875,23.597,1.327
-11.783,22.506,1.707
-8.978,16.841,2.382
3.371,5.968,2.466
15.313,-6.768,1.073
17.552,-16.180,-1.763
10.043,-19.229,-4.855
0.513,-16.384,-6.671
-4.671,-9.754,-6.550
-6.529,-1.296,-5.161
-9.980,7.012,-3.713
-16.045,12.812,-2.805
-19.532,14.640,-2.096
-14.747,13.328,-0.980
-2.021,10.948,0.671
12.526,8.199,2.412
22.978,3.792,3.563
27.929,-3.129,3.481
28.793,-10.872,1.790
25.604,-16.403,-1.242
16.205,-18.270,-4.524
-0.342,-17.251,-6.730
-20.636,-14.257,-7.315
-37.878,-9.054,-6.805
-45.771,-1.896,-5.899
-41.832,4.650,-4.498
-28.160,7.192,-2.019
-10.100,5.103,1.282
6.323,1.512,3.772
17.284,0.032,3.692
22.459,1.132,0.932
23.162,2.457,-2.738
19.016,2.192,-5.383
7.747,0.915,-6.600
-10.219,-0.012,-7.299
-27.510,-0.660,-7.926
-32.935,-2.142,-7.375
-21.290,-4.390,-4.103
0.245,-5.303,1.661
17.456,-2.484,7.247
21.845,4.437,9.539
17.230,13.166,7.806
13.030,19.948,4.306
12.405,21.534,1.838
9.266,17.008,0.888
-2.710,8.588,-0.322
-20.366,0.336,-2.840
-32.454,-4.877,-4.706
-30.446,-7.410,-2.557
-16.340,-9.421,4.255
0.496,-11.455,11.805
12.495,-11.493,14.570
18.612,-8.079,10.441
21.215,-3.416,2.537
20.993,-1.641,-3.875
16.230,-3.656,-5.890
6.043,-5.207,-4.520
-7.178,-1.525,-2.628
-18.609,6.581,-2.111
-23.540,12.832,-2.913
-19.562,12.142,-3.869
-7.967,6.048,-3.972
6.101,0.538,-3.182
16.061,-0.863,-2.549
18.415,-0.419,-3.445
15.381,-2.404,-6.171
11.982,-7.341,-9.222
9.961,-11.278,-10.344
5.616,-10.537,-8.649
-5.101,-6.010,-5.472
-19.790,-2.085,-2.923
-29.642,-1.808,-1.851
-27.251,-3.896,-1.562
-13.797,-4.641,-1.308
2.158,-2.196,-1.306
12.437,1.520,-1.981
15.009,3.072,-2.799
12.989,1.103,-2.615
10.204,-2.655,-1.271
8.770,-5.729,-0.190
9.351,-7.583,-0.899
11.380,-9.515,-3.083
12.717,-12.159,-4.554
10.958,-13.812,-3.318
6.331,-11.779,0.363
2.353,-5.297,3.961
2.188,3.130,4.637
4.617,9.352,1.426
5.130,10.516,-4.013
1.355,6.902,-8.488
-3.960,1.571,-9.440
-6.305,-1.679,-6.699
-4.716,-0.819,-2.496
-2.232,3.000,0.393
-1.396,6.409,0.804
-1.206,6.756,-0.362
0.649,4.352,-1.709
3.938,1.573,-2.995
5.978,-0.239,-4.878
5.201,-2.215,-7.243
2.814,-5.728,-8.637
0.213,-9.349,-7.951
-3.837,-9.422,-6.246
-11.706,-4.218,-5.897
-22.571,3.321,-7.505
-30.988,8.072,-8.451
-30.837,7.833,-5.538
-20.610,5.003,0.901
-4.387,2.972,6.519
12.163,1.892,7.264
26.020,-0.873,3.777
36.841,-6.381,0.615
43.589,-11.568,1.046
42.652,-11.985,3.454
30.635,-6.717,3.526
9.266,0.342,-0.439
-13.417,4.426,-5.259
-27.982,4.631,-6.075
-30.239,4.250,-1.286
-22.926,6.532,5.994
-11.229,10.698,10.943
2.107,12.575,10.992
16.481,9.115,7.121
29.505,1.902,2.121
35.841,-4.095,-1.926
31.219,-5.210,-4.746
16.777,-2.308,-7.077
-1.731,0.669,-9.102
-18.423,0.967,-9.730
-29.606,-0.708,-7.561
-32.232,-2.222,-2.663
-23.305,-3.553,2.810
-3.600,-7.182,6.149
18.795,-14.455,6.350
32.141,-22.266,4.688
30.701,-24.658,3.025
20.135,-18.382,1.886
11.441,-6.416,0.464
9.307,4.846,-1.774
8.002,11.881,-4.087
-0.367,16.670,-5.193
-14.904,22.645,-4.597
-25.214,28.903,-2.834
-22.064,30.089,-0.660
-7.380,22.573,1.521
7.561,9.596,3.393
13.518,-1.385,4.369
11.659,-6.645,3.915
10.229,-9.978,2.125
14.005,-17.171,-0.261
18.587,-27.293,-2.414
15.691,-31.650,-3.784
3.282,-22.849,-4.041
-10.865,-4.063,-3.078
-16.296,12.723,-1.356
-10.123,18.447,0.058
0.611,15.659,0.305
6.855,14.184,-0.240
6.898,18.857,-0.090
6.830,23.875,1.808
11.909,20.411,4.625
19.055,8.125,6.014
19.425,-3.552,4.172
8.400,-5.991,-0.440
-8.368,-1.000,-5.467
-19.834,1.970,-8.676
-19.998,-2.622,-9.552
-12.654,-10.077,-8.989
-6.178,-11.406,-7.774
-5.113,-3.743,-5.755
-7.525,7.104,-2.587
-9.254,13.786,1.016
-8.634,14.661,3.299
-6.668,12.933,2.970
-4.300,10.467,0.572
-1.199,5.005,-1.900
2.963,-6.063,-2.777
7.449,-20.912,-1.942
11.130,-33.648,-0.354
13.362,-39.016,1.262
13.534,-35.751,2.889
10.529,-25.705,4.556
3.829,-11.333,5.784
-4.752,4.978,6.025
-11.467,20.128,5.472
-13.407,30.653,5.008
-10.662,34.689,5.257
-5.639,33.081,5.906
-1.011,28.072,6.069
1.097,21.249,5.166
-1.059,13.304,3.309
-7.853,5.375,0.977
-16.493,-0.557,-1.387
-21.786,-3.289,-3.412
-20.502,-3.874,-4.666
-14.924,-4.615,-4.754
-10.512,-6.452,-3.637
-9.517,-8.018,-1.889
-8.226,-7.629,-0.642
-1.867,-5.724,-1.119
8.523,-4.605,-3.855
16.110,-5.790,-8.037
15.736,-8.350,-11.665
9.856,-10.188,-12.697
5.444,-10.342,-10.390
5.614,-9.227,-5.694
6.313,-6.752,-0.429
2.071,-1.388,3.786
-6.532,7.873,5.939
-12.959,18.822,5.496
-12.032,26.344,2.589
-5.442,26.238,-1.450
0.816,18.762,-4.251
3.208,8.177,-3.916
3.347,-1.066,-0.785
4.331,-7.401,2.468
6.356,-11.741,2.971
7.019,-14.963,0.212
4.824,-16.404,-3.432
0.635,-14.522,-4.750
-4.324,-8.236,-2.375
-10.054,2.446,2.271
-16.077,16.164,6.378
-19.246,29.748,7.957
-15.513,38.514,7.014
-4.804,38.495,5.073
7.177,29.381,3.786
13.716,14.999,3.756
13.757,0.206,4.230
12.597,-12.623,3.758
15.317,-23.487,1.471
20.515,-31.509,-1.875
21.916,-33.380,-4.133
16.094,-26.366,-3.412
6.981,-12.390,0.091
1.503,2.527,3.948
1.376,13.589,5.489
0.949,20.866,4.154
-6.020,26.555,1.813
-18.427,29.565,0.723
-28.086,25.234,1.256
-27.989,11.503,1.689
-19.077,-6.249,0.017
-8.025,-18.909,-4.245
0.657,-22.534,-9.818
8.400,-21.979,-14.614
18.073,-24.536,-16.781
27.611,-30.910,-15.410
30.432,-34.046,-11.047
22.521,-26.884,-5.647
7.457,-9.898,-1.399
-6.815,9.543,0.920
-15.355,23.916,2.300
-18.839,30.234,3.888
-19.149,28.878,5.227
